0,3169,200,0.042045622510150295,45.02499999999993,0.24953799326534204,3.0,0.5292259083728278,44.0,21.195892575039494,0.25,6.837282780410742,8.800000000000018,3.9030015797788367,3.699999999999998,5.812918191453245,1,
0,3170,200,0.04200359790344555,42.04999999999995,0.2495618605144494,3.0,0.4576547231270358,59.0,19.3371335504886,0.28846153846153844,13.60586319218241,16.600000000000026,3.9714983713355085,2.899999999999997,12.183835597876676,2,
0,3171,200,0.041961615300342196,42.624999999999936,0.2495922395551812,3.0,0.5876777251184834,42.0,19.597156398104264,0.2376033057851239,9.791469194312796,7.000000000000009,2.9437598736176938,2.899999999999994,3.2797434359189834,1,
0,3172,200,0.04191967465885765,41.27499999999994,0.24959880359820624,4.0,0.6353591160220995,45.0,19.337016574585636,0.36009174311926606,2.5377532228360957,8.100000000000037,3.325046040515657,2.5999999999999983,5.13014644621588,2,
0,3173,200,0.04187777593705126,25.874999999999964,0.2496156983244172,3.0,0.5057803468208093,47.0,14.722543352601155,0.47388059701492535,1.1127167630057804,9.00000000000002,2.753179190751446,1.7999999999999992,6.578207254754146,3,
0,3174,200,0.041835919093024296,43.19999999999992,0.24964603300637725,4.0,0.5971786833855799,42.0,20.421630094043888,0.2338709677419355,7.19435736677116,8.200000000000008,3.4854231974921657,3.2000000000000304,4.024575252333888,1,
0,3175,200,0.041794104084919896,20.924999999999972,0.24966062205351156,3.0,0.6014234875444839,46.0,17.277580071174377,0.6136363636363636,0.08896797153024912,8.700000000000024,3.5725978647686905,3.5999999999999983,8.454782155566907,3,
0,3176,200,0.04175233087092308,44.67499999999994,0.24968737008588032,3.0,0.5703001579778831,43.0,19.60031595576619,0.23062015503875966,12.977883096366508,6.700000000000013,2.9456556082148495,2.3999999999999924,3.345649609054746,1,
0,3177,200,0.04171059940926061,32.59999999999994,0.24970826857798248,4.0,1.0452488687782806,44.0,17.757918552036198,0.49096385542168675,0.10180995475113122,7.300000000000016,2.2230769230769205,1.6999999999999975,3.2645002616431302,2,
0,3178,200,0.04166890965820103,41.824999999999946,0.24972520338679277,3.0,0.426517571884984,45.0,18.701277955271564,0.25,8.813099041533546,9.000000000000027,3.2177316293929756,1.6999999999999946,8.435733086262038,2,
0,3179,200,0.04162726157605457,44.27499999999992,0.24974873154180433,4.0,0.5934959349593496,49.0,21.608130081300814,0.28816793893129766,13.814634146341463,10.200000000000026,3.9406504065040724,4.399999999999998,4.249159185402957,1,
0,3180,200,0.04158565512117316,25.32499999999996,0.24975203194900258,6.0,0.6951672862453532,58.0,23.16728624535316,0.65,1.0148698884758365,15.70000000000004,6.917100371747225,6.7000000000000055,28.275676635410445,3,
0,3181,200,0.04154409025195035,35.09999999999995,0.24976442157006606,5.0,0.6832298136645962,47.0,19.34368530020704,0.41326530612244894,4.828157349896481,9.10000000000005,3.703312629399597,4.500000000000022,4.021109335670085,2,
0,3182,200,0.04150256692682124,45.87499999999992,0.2497902841635748,4.0,0.8144499178981938,44.0,21.8128078817734,0.2827868852459017,5.303776683087028,7.500000000000029,3.978981937602636,4.100000000000004,3.912583830265356,1,
0,3183,200,0.0414610851042625,51.899999999999906,0.24980640576311328,3.0,0.4632352941176471,46.0,20.935294117647057,0.1775862068965517,8.689705882352941,8.400000000000027,4.017058823529419,4.70000000000001,6.62509884778658,1,
